연번,설치주소,설치형태,등용량(W),데이터 기준일,위도,경도
2556,구로구 개봉동 340-16,벽부형,50,2025-11-28,37.4906490,126.8527751
2557,구로구 개봉동 375-12,한전주,50,2025-11-28,37.4916454,126.8517656
2558,구로구 개봉동 340-5,폴형,50,2025-11-28,37.4906539,126.8530621
2559,구로구 개봉동 340-8,한전주,50,2025-11-28,37.4901063,126.8530118
2560,구로구 오류동 341-1,폴형,25,2025-11-28,37.4982202,126.8403782
2561,구로구 오류동 341-1,폴형,25,2025-11-28,37.4982202,126.8403782
2562,구로구 오류동 341-1,폴형,25,2025-11-28,37.4982202,126.8403782
2563,구로구 오류동 341-1,폴형,25,2025-11-28,37.4982202,126.8403782
2564,구로구 오류동 341-1,폴형,25,2025-11-28,37.4982202,126.8403782
2565,구로구 오류동 341-1,폴형,25,2025-11-28,37.4982202,126.8403782
2566,구로구 개봉동 375-14,한전주,70,2025-11-28,37.4883072,126.8528963
2567,구로구 개봉동 341-13,한전주,100,2025-11-28,37.4882306,126.8525785
2568,구로구 개봉동 375-14,폴형,70,2025-11-28,37.4883072,126.8528963
2569,구로구 개봉동 341-21,한전주,50,2025-11-28,37.4879793,126.8525378
2570,구로구 개봉동 375-14,폴형,70,2025-11-28,37.4883072,126.8528963
2571,구로구 개봉동 341-8,한전주,25,2025-11-28,37.4881287,126.8525777
2572,구로구 개봉동 375-13,한전주,70,2025-11-28,37.4900147,126.8532744
2573,구로구 개봉동 342-1,한전주,70,2025-11-28,37.4897563,126.8531424
2574,구로구 개봉동 375-25,한전주,50,2025-11-28,37.4888962,126.8533746
2575,구로구 개봉동 375-4,한전주,50,2025-11-28,37.4860713,126.8522403
2576,구로구 개봉동 375-4,폴형,70,2025-11-28,37.4860713,126.8522403
2577,구로구 개봉동 375-4,한전주,30,2025-11-28,37.4860713,126.8522403
2578,구로구 개봉동 342-17,한전주,70,2025-11-28,37.4882849,126.8530694
2579,구로구 개봉동 342-20,한전주,25,2025-11-28,37.4887034,126.8529711
2580,구로구 개봉동 342-40,한전주,25,2025-11-28,37.4892334,126.8530191
2581,구로구 개봉동 342-25,한전주,70,2025-11-28,37.4893721,126.8529622
2582,구로구 개봉동 342-31,한전주,70,2025-11-28,37.4880023,126.8530430
2583,구로구 개봉동 342-31,한전주,70,2025-11-28,37.4880023,126.8530430
2584,구로구 개봉동 375-13,한전주,70,2025-11-28,37.4900147,126.8532744
2585,구로구 개봉동 375-25,폴형,50,2025-11-28,37.4888962,126.8533746
2586,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2587,구로구 개봉동 343-13,한전주,70,2025-11-28,37.4880598,126.8539019
2588,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2589,구로구 개봉동 375-3,한전주,70,2025-11-28,37.4900103,126.8553941
2590,구로구 개봉동 343-41,한전주,50,2025-11-28,37.4887521,126.8534892
2591,구로구 개봉동 343-24,폴형,70,2025-11-28,37.4894869,126.8534732
2592,구로구 개봉동 343-28,폴형,50,2025-11-28,37.4891445,126.8535074
2593,구로구 개봉동 375-3,한전주,50,2025-11-28,37.4900103,126.8553941
2594,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2595,구로구 개봉동 343-14,한전주,25,2025-11-28,37.4880425,126.8536746
2596,구로구 개봉동 343-45,한전주,70,2025-11-28,37.4897507,126.8537258
2597,구로구 개봉동 375-4,폴형,50,2025-11-28,37.4860713,126.8522403
2598,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2599,구로구 개봉동 375-4,폴형,70,2025-11-28,37.4860713,126.8522403
2600,구로구 개봉동 375-3,한전주,70,2025-11-28,37.4900103,126.8553941
2601,구로구 개봉동 344-2,한전주,70,2025-11-28,37.4897068,126.8542262
2602,구로구 개봉동 344-3,폴형,35,2025-11-28,37.4895132,126.8542722
2603,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2604,구로구 개봉동 375-3,한전주,70,2025-11-28,37.4900103,126.8553941
2605,구로구 개봉동 344-44,한전주,50,2025-11-28,37.4897671,126.8540502
2606,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2607,구로구 개봉동 345-1,한전주,50,2025-11-28,37.4898130,126.8547935
2608,구로구 개봉동 345-13,한전주,25,2025-11-28,37.4881238,126.8549043
2609,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2610,구로구 개봉동 375-3,한전주,70,2025-11-28,37.4900103,126.8553941
2611,구로구 개봉동 375-4,한전주,35,2025-11-28,37.4860713,126.8522403
2612,구로구 개봉동 375-3,한전주,70,2025-11-28,37.4900103,126.8553941
2613,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2614,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2615,구로구 개봉동 346-1,한전주,,2025-11-28,37.4898444,126.8552546
2616,구로구 개봉동 346-25,한전주,25,2025-11-28,37.4897754,126.8550114
2617,구로구 개봉동 346-13,한전주,70,2025-11-28,37.4881602,126.8554583
2618,구로구 고척동 347,,50,2025-11-28,37.5085449,126.8520852
2619,구로구 고척동 347,폴형,70,2025-11-28,37.5085449,126.8520852
2620,구로구 고척동 347,한전주,70,2025-11-28,37.5085449,126.8520852
2621,구로구 개봉동 347-12,한전주,25,2025-11-28,37.4888824,126.8556468
2622,구로구 개봉동 347-15,한전주,70,2025-11-28,37.4885337,126.8556659
2623,구로구 개봉동 347-17,벽부형,70,2025-11-28,37.4884503,126.8557874
2624,구로구 개봉동 347-16,벽부형,40,2025-11-28,37.4884434,126.8556737
2625,구로구 개봉동 347-20,한전주,70,2025-11-28,37.4881751,126.8556759
2626,구로구 개봉동 347-2,한전주,70,2025-11-28,37.4898806,126.8555339
2627,구로구 개봉동 375-3,한전주,70,2025-11-28,37.4900103,126.8553941
2628,구로구 개봉동 347-1,한전주,25,2025-11-28,37.4894913,126.8556678
2629,구로구 개봉동 347-4,한전주,70,2025-11-28,37.4896883,126.8555505
2630,구로구 개봉동 348-4,한전주,70,2025-11-28,37.4875363,126.8557823
2631,구로구 개봉동 348-14,한전주,70,2025-11-28,37.4871831,126.8557643
2632,구로구 개봉동 349-14,한전주,70,2025-11-28,37.4871075,126.8556356
2633,구로구 개봉동 349-16,벽부형,20,2025-11-28,37.4871064,126.8554037
2634,구로구 개봉동 375-4,한전주,50,2025-11-28,37.4860713,126.8522403
2635,구로구 개봉동 375-4,벽부형,70,2025-11-28,37.4860713,126.8522403
2636,구로구 개봉동 349-18,폴형,70,2025-11-28,37.4869426,126.8552822
2637,구로구 개봉동 349-20,폴형,70,2025-11-28,37.4869607,126.8555632
2638,구로구 개봉동 349-22,한전주,70,2025-11-28,37.4879329,126.8551663
2639,구로구 개봉동 349-5,한전주,70,2025-11-28,37.4876653,126.8553576
2640,구로구 개봉동 349-4,한전주,70,2025-11-28,37.4878086,126.8554582
2641,구로구 개봉동 35-8,폴형,70,2025-11-28,37.5021825,126.8450207
2642,구로구 개봉동 350-10,한전주,70,2025-11-28,37.4870706,126.8547860
2643,구로구 개봉동 350-11,벽부형,35,2025-11-28,37.4872050,126.8548154
2644,구로구 개봉동 350-13,한전주,70,2025-11-28,37.4874880,126.8547387
2645,구로구 개봉동 350-25,한전주,70,2025-11-28,37.4872155,126.8547151
2646,구로구 개봉동 351-14,한전주,50,2025-11-28,37.4876251,126.8542073
2647,구로구 개봉동 375-4,폴형,35,2025-11-28,37.4860713,126.8522403
2648,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2649,구로구 개봉동 351-11,한전주,70,2025-11-28,37.4871482,126.8542543
2650,구로구 개봉동 352-10,한전주,70,2025-11-28,37.4870343,126.8537170
2651,구로구 개봉동 352-11,한전주,70,2025-11-28,37.4871379,126.8537054
2652,구로구 개봉동 352-12,한전주,70,2025-11-28,37.4872823,126.8536336
2653,구로구 개봉동 352-14,한전주,70,2025-11-28,37.4875535,126.8536651
2654,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2655,구로구 개봉동 375-4,한전주,25,2025-11-28,37.4860713,126.8522403
2656,구로구 개봉동 354-17,폴형,70,2025-11-28,37.4867755,126.8529385
2657,구로구 개봉동 375-14,폴형,70,2025-11-28,37.4883072,126.8528963
2658,구로구 개봉동 354-3,벽부형,35,2025-11-28,37.4876732,126.8528694
2659,구로구 개봉동 354-13,한전주,70,2025-11-28,37.4870423,126.8528826
2660,구로구 개봉동 375-4,한전주,25,2025-11-28,37.4860713,126.8522403
2661,구로구 개봉동 355-9,한전주,70,2025-11-28,37.4862702,126.8509297
2662,구로구 개봉동 478,한전주,50,2025-11-28,37.4846833,126.8519377
2663,구로구 개봉동 356-3,,50,2025-11-28,37.4864552,126.8517381
2664,구로구 개봉동 356-14,한전주,25,2025-11-28,37.4862145,126.8513041
2665,구로구 개봉동 355-4,한전주,70,2025-11-28,37.4865348,126.8512843
2666,구로구 개봉동 357-1,벽부형,20,2025-11-28,37.4866914,126.8540047
2667,구로구 개봉동 357-11,한전주,50,2025-11-28,37.4865842,126.8523200
2668,구로구 개봉동 357-12,한전주,50,2025-11-28,37.4863828,126.8523372
2669,구로구 개봉동 357-9,한전주,70,2025-11-28,37.4865521,126.8526319
2670,구로구 개봉동 357-4,폴형,70,2025-11-28,37.4866107,126.8535049
2671,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2672,구로구 개봉동 358-9,한전주,70,2025-11-28,37.4867171,126.8551597
2673,구로구 개봉동 358-11,한전주,25,2025-11-28,37.4866979,126.8548654
2674,구로구 개봉동 375-4,폴형,50,2025-11-28,37.4860713,126.8522403
2675,구로구 개봉동 358-16,한전주,70,2025-11-28,37.4864584,126.8542948
2676,구로구 개봉동 358-3,한전주,50,2025-11-28,37.4866465,126.8556135
2677,구로구 개봉동 358-30,한전주,70,2025-11-28,37.4867848,126.8555390
2678,구로구 개봉동 358-7,벽부형,70,2025-11-28,37.4866361,126.8554516
2679,구로구 개봉동 359-21,한전주,70,2025-11-28,37.4858605,126.8553314
2680,구로구 개봉동 359-11,한전주,50,2025-11-28,37.4862059,126.8546056
2681,구로구 개봉동 359-2,한전주,50,2025-11-28,37.4862289,126.8557644
2682,구로구 개봉동 359-2,한전주,50,2025-11-28,37.4862289,126.8557644
2683,구로구 개봉동 359-40,한전주,50,2025-11-28,37.4862705,126.8555140
2684,구로구 개봉동 359-8,한전주,50,2025-11-28,37.4862354,126.8550473
2685,구로구 오류동 318-1,한전주,25,2025-11-28,37.4971538,126.8439354
2686,구로구 오류동 318-1,한전주,25,2025-11-28,37.4971538,126.8439354
2687,구로구 개봉동 375-4,한전주,50,2025-11-28,37.4860713,126.8522403
2688,구로구 개봉동 375-4,한전주,50,2025-11-28,37.4860713,126.8522403
2689,구로구 개봉동 375-4,벽부형,70,2025-11-28,37.4860713,126.8522403
2690,구로구 개봉동 375-4,폴형,50,2025-11-28,37.4860713,126.8522403
2691,구로구 개봉동 360-4,벽부형,50,2025-11-28,37.4858790,126.8538439
2692,구로구 개봉동 360-6,한전주,50,2025-11-28,37.4861446,126.8538316
2693,구로구 개봉동 361-1,한전주,70,2025-11-28,37.4859887,126.8534406
2694,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2695,구로구 개봉동 375-4,한전주,70,2025-11-28,37.4860713,126.8522403
2696,구로구 개봉동 361-1,한전주,50,2025-11-28,37.4859887,126.8534406
2697,구로구 개봉동 375-4,한전주,50,2025-11-28,37.4860713,126.8522403
2698,구로구 개봉동 361-2,한전주,50,2025-11-28,37.4859685,126.8531428
2699,구로구 개봉동 361-5,한전주,50,2025-11-28,37.4860373,126.8526785
2700,구로구 개봉동 375-4,한전주,25,2025-11-28,37.4860713,126.8522403
2701,구로구 개봉동 375-4,폴형,25,2025-11-28,37.4860713,126.8522403
2702,구로구 개봉동 375-4,폴형,25,2025-11-28,37.4860713,126.8522403
2703,구로구 개봉동 363-6,한전주,70,2025-11-28,37.4855601,126.8527623
2704,구로구 개봉동 363-3,한전주,70,2025-11-28,37.4856253,126.8532422
2705,구로구 개봉동 375-4,한전주,50,2025-11-28,37.4860713,126.8522403
2706,구로구 개봉동 363-7,한전주,50,2025-11-28,37.4855817,126.8525874
2707,구로구 개봉동 375-4,한전주,25,2025-11-28,37.4860713,126.8522403
2708,구로구 개봉동 366-1,한전주,70,2025-11-28,37.4856949,126.8549869
2709,구로구 개봉동 366-5,한전주,70,2025-11-28,37.4856981,126.8543842
2710,구로구 개봉동 367-6,,70,2025-11-28,37.4845601,126.8541701
2711,구로구 개봉동 368-11,한전주,70,2025-11-28,37.4841878,126.8532272
2712,구로구 개봉동 368-13,한전주,70,2025-11-28,37.4844356,126.8530179
2713,구로구 개봉동 496,한전주,70,2025-11-28,37.4850492,126.8524974
2714,구로구 온수동 39-3,한전주,70,2025-11-28,37.4915203,126.8259749
2715,구로구 개봉동 60-98,한전주,50,2025-11-28,37.5014915,126.8436879
2716,구로구 구로5동 37-5,한전주,70,2025-11-28,37.5020066,126.8924860
2717,구로구 개봉동 378-10,한전주,25,2025-11-28,37.4869564,126.8532062
2718,구로구 개봉동 378-19,한전주,70,2025-11-28,37.4873905,126.8531038
2719,구로구 개봉동 378-19,,70,2025-11-28,37.4873905,126.8531038
2720,구로구 개봉동 378-22,한전주,70,2025-11-28,37.4878035,126.8530618
2721,구로구 개봉동 378-8,한전주,70,2025-11-28,37.4868348,126.8534974
2722,구로구 오류동 37-9,한전주,50,2025-11-28,37.4965055,126.8440626
2723,구로구 오류동 38-12,폴형,70,2025-11-28,37.4970071,126.8438183
2724,구로구 개봉동 38-20,한전주,50,2025-11-28,37.5021926,126.8434997
2725,구로구 개봉동 38-16,한전주,35,2025-11-28,37.5021497,126.8434212
2726,구로구 개봉동 38-16,한전주,50,2025-11-28,37.5021497,126.8434212
2727,구로구 개봉동 27-4,한전주,70,2025-11-28,37.5025346,126.8429934
2728,구로구 개봉동 27-4,한전주,50,2025-11-28,37.5025346,126.8429934
2729,구로구 개봉동 38-58,한전주,70,2025-11-28,37.5019757,126.8433042
2730,구로구 개봉동 38-58,한전주,70,2025-11-28,37.5019757,126.8433042
2731,구로구 개봉동 38-58,한전주,50,2025-11-28,37.5019757,126.8433042
2732,구로구 개봉동 38-16,폴형,70,2025-11-28,37.5021497,126.8434212
2733,구로구 개봉동 38-76,폴형,100,2025-11-28,37.5019052,126.8428054
2734,구로구 개봉동 441-38,한전주,70,2025-11-28,37.5019253,126.8451099
2735,구로구 신도림동 380-12,한전주,70,2025-11-28,37.5088947,126.8839858
2736,구로구 신도림동 380-21,한전주,70,2025-11-28,37.5092005,126.8836780
2737,구로구 신도림동 380-4,한전주,70,2025-11-28,37.5086568,126.8841672
2738,구로구 신도림동 380-40,한전주,70,2025-11-28,37.5088279,126.8838301
2739,구로구 신도림동 387-3,폴형,50,2025-11-28,37.5096315,126.8821074
2740,구로구 구로동 387-5,,50,2025-11-28,37.4894287,126.8820597
2741,구로구 구로동 387-5,,50,2025-11-28,37.4894287,126.8820597
2742,구로구 신도림동 387-6,폴형,70,2025-11-28,37.5093927,126.8828203
2743,구로구 구로동 387-9,한전주,25,2025-11-28,37.4893313,126.8822812
2744,구로구 구로동 388-15,,25,2025-11-28,37.4892008,126.8825279
2745,구로구 구로2동 388-4,,25,2025-11-28,37.4891178,126.8826430
2746,구로구 신도림동 388-5,한전주,25,2025-11-28,37.5093065,126.8816724
2747,구로구 신도림동 389-1,폴형,70,2025-11-28,37.5096469,126.8814717
2748,구로구 신도림동 389-1,폴형,25,2025-11-28,37.5096469,126.8814717
2749,구로구 구로동 389-1,,50,2025-11-28,37.4888679,126.8826066
2750,구로구 신도림동 389-11,한전주,25,2025-11-28,37.5095090,126.8811535
2751,구로구 구로동 389-2,한전주,25,2025-11-28,37.4887923,126.8826754
2752,구로구 신도림동 389-4,폴형,70,2025-11-28,37.5090190,126.8812105
2753,구로구 구로동 389-4,,50,2025-11-28,37.4887210,126.8824556
2754,구로구 신도림동 389-5,한전주,70,2025-11-28,37.5098038,126.8810110
2755,구로구 신도림동 389-5,한전주,70,2025-11-28,37.5098038,126.8810110
2756,구로구 오류동 25-43,한전주,25,2025-11-28,37.4969537,126.8431119
2757,구로구 개봉동 39-6,폴형,100,2025-11-28,37.5016702,126.8430449
2758,구로구 구로동 390-1,,25,2025-11-28,37.4889160,126.8820259
2759,구로구 구로동 390-103,,50,2025-11-28,37.4884693,126.8809967
2760,구로구 구로동 392-13,한전주,50,2025-11-28,37.4889397,126.8824525
2761,구로구 구로동 390-113,,25,2025-11-28,37.4886788,126.8811062
2762,구로구 구로동 390-128,한전주,50,2025-11-28,37.4889684,126.8815248
2763,구로구 구로동 390-130,,50,2025-11-28,37.4889024,126.8817872
2764,구로구 구로동 390-135,한전주,25,2025-11-28,37.4885541,126.8814569
2765,구로구 구로동 390-146,한전주,50,2025-11-28,37.4889354,126.8811031
2766,구로구 구로2동 390-164,,25,2025-11-28,37.4881619,126.8810159
2767,구로구 구로2동 390-165,한전주,50,2025-11-28,37.4880860,126.8811242
2768,구로구 구로2동 390-166,한전주,50,2025-11-28,37.4880580,126.8809768
2769,구로구 구로2동 390-168,,25,2025-11-28,37.4881143,126.8808035
2770,구로구 구로2동 390-178,한전주,25,2025-11-28,37.4879237,126.8806423
2771,구로구 구로2동 390-181,,25,2025-11-28,37.4878370,126.8809829
2772,구로구 구로2동 390-190,한전주,50,2025-11-28,37.4883587,126.8810871
2773,구로구 구로동 390-9,,25,2025-11-28,37.4884804,126.8812927
2774,구로구 구로2동 390-194,한전주,50,2025-11-28,37.4884126,126.8814981
2775,구로구 구로동 390-20,,50,2025-11-28,37.4887326,126.8821830
2776,구로구 구로동 390-22,한전주,50,2025-11-28,37.4886306,126.8820562
2777,구로구 구로동 390-29,,50,2025-11-28,37.4885327,126.8816667
2778,구로구 신도림동 390-25,한전주,50,2025-11-28,37.5090181,126.8807353
2779,구로구 구로동 390-96,,25,2025-11-28,37.4886036,126.8812879
2780,구로구 구로동 390-28,,50,2025-11-28,37.4885791,126.8817448
2781,구로구 구로2동 390-29,,25,2025-11-28,37.4885327,126.8816667
2782,구로구 구로2동 390-34,한전주,25,2025-11-28,37.4884156,126.8817569
2783,구로구 구로2동 390-34-1,한전주,50,2025-11-28,37.4884156,126.8817569
2784,구로구 구로동 390-44,한전주,25,2025-11-28,37.4877419,126.8811595
2785,구로구 구로2동 390-50,,25,2025-11-28,37.4881841,126.8811917
2786,구로구 구로2동 390-73,,25,2025-11-28,37.4880838,126.8814265
2787,구로구 구로2동 390-77,,25,2025-11-28,37.4877184,126.8808903
2788,구로구 구로2동 390-80,,25,2025-11-28,37.4876200,126.8809854
2789,구로구 구로2동 390-85,한전주,20,2025-11-28,37.4876874,126.8807674
2790,구로구 신도림동 390-9,폴형,25,2025-11-28,37.5086603,126.8807296
2791,구로구 신도림동 390-9,폴형,25,2025-11-28,37.5086603,126.8807296
2792,구로구 구로동 390-95,,25,2025-11-28,37.4886310,126.8811828
2793,구로구 구로동 390-97,,25,2025-11-28,37.4885340,126.8811460
