등번호,위도값,경도값
암사1동488,37.5483668,127.1347697
암사1동489,37.5485205,127.1348472
암사1동490,37.5486844,127.1350716
암사1동491,37.5486235,127.1353666
암사1동492,37.5483969,127.1351881
암사1동493,37.5488197,127.1350927
암사1동495,37.5485891,127.1343597
암사1동496,37.5483362,127.1342834
암사1동497,37.5488235,127.1343797
암사1동498,37.5491143,127.1347158
암사1동499,37.549121,127.1343989
암사1동500,37.5489847,127.134242
암사1동501,37.5491375,127.134195
암사1동502,37.5492102,127.1342847
암사1동503,37.5495252,127.1342244
암사1동504,37.5496249,127.1343138
암사1동505,37.5498775,127.1343449
암사1동506,37.5492676,127.1347367
암사1동507,37.5494286,127.1345764
암사1동508,37.5495741,127.1347558
암사1동509,37.5497636,127.1347875
암사1동510,37.5502054,127.1348277
암사2동107,37.5493976,127.1266774
암사2동108,37.5491458,127.1267482
암사2동109,37.5491804,127.1265441
암사1동376,37.5505564,127.131089
암사1동377,37.5506538,127.1308502
암사1동378,37.5504193,127.1308302
암사1동379,37.55092,127.1315261
암사1동380,37.5511439,127.1313311
암사1동381,37.55087034,127.1317144
암사1동382,37.5507062,127.1318568
암사1동383,37.5509222,127.1318203
암사1동384,37.5510319,127.1320341
암사1동385,37.551233,127.1324279
암사1동386,37.5514524,127.1328554
암사1동387,37.5512539,127.1328124
암사1동388,37.5508471,127.1326361
암사1동389,37.5507575,127.132705
암사1동390,37.5505941,127.1325371
암사1동391,37.5506911,127.1322531
암사1동392,37.5502868,127.1324162
암사1동393,37.5504472,127.1321654
암사1동394,37.550176,127.132044
암사1동395,37.5500879,127.132328
암사1동397,37.5499266,127.132443
암사1동398,37.5499059,127.1320811
암사1동399,37.5500392,127.1318306
암사1동400,37.5497474,127.1325809
암사1동401,37.5495368,127.1321193
암사1동402,37.5492565,127.1319868
암사1동403,37.549444,127.1317582
암사1동404,37.5497335,127.1319133
암사1동405,37.5498032,127.1315843
암사1동406,37.5496857,127.1315404
암사1동407,37.5493875,127.1314194
암사1동408,37.5490261,127.1312878
암사1동410,37.5487306,127.1315402
암사1동411,37.5489651,127.1315714
암사1동412,37.5492541,127.1316699
암사1동413,37.5489409,127.1319565
암사1동415,37.5486693,127.1317785
암사1동416,37.5488345,127.1321953
암사1동417,37.5485996,127.1321075
암사1동419,37.5482499,127.1323379
암사1동420,37.5485205,127.1323801
암사1동421,37.5488007,127.1325013
암사1동422,37.5486857,127.1327856
암사1동423,37.5483782,127.1326307
암사1동424,37.5481617,127.1325992
암사1동425,37.547904,127.1331002
암사1동426,37.5478963,127.13327
암사1동427,37.54822,127.1331757
암사1동428,37.5484896,127.1330821
암사1동429,37.5486142,127.1328656
암사1동430,37.5489121,127.1329414
암사1동431,37.5490918,127.1328827
암사1동432,37.5490632,127.132668
암사1동433,37.549043,127.1323627
암사1동434,37.5491871,127.132361
암사1동435,37.549503,127.1324253
암사1동436,37.54946347,127.1328916
암사1동437,37.5493532,127.132891
암사1동438,37.5497052,127.1329662
암사1동439,37.5499752,127.1329291
암사1동441,37.5503073,127.1327555
암사1동442,37.5502368,127.1329713
암사1동443,37.5502829,127.1331066
암사1동444,37.550634,127.1330686
암사1동306,37.5521188,127.1377369
암사1동307,37.552168,127.1383022
암사1동308,37.5524306,127.1384802
암사1동309,37.5524288,127.1382313
암사1동310,37.5524346,127.1377898
암사1동311,37.55245403,127.1374831
암사1동312,37.5524037,127.1372583
암사1동313,37.5525912,127.1370297
암사1동314,37.5526191,127.1371426
암사1동316,37.5525401,127.1374265
암사1동318,37.5531326,127.1371254
암사1동319,37.5529806,127.1372969
암사1동320,37.5526941,127.1375492
암사1동321,37.5528209,127.1376269
암사1동322,37.5526433,127.1379911
암사1동323,37.5525611,127.1378336
암사1동324,37.5525735,127.1383088
암사1동325,37.5533595,127.1373491
암사1동326,37.5531729,127.1377134
암사1동327,37.5533886,127.137643
암사1동328,37.5535284,127.1370416
암사1동329,37.5537032,127.1363039
암사1동330,37.55368583,127.135802
암사1동331,37.5540688,127.1357678
암사1동332,37.5541522,127.136095
암사1동333,37.5539815,127.1361536
암사1동334,37.5540455,127.1362887
암사1동335,37.5540381,127.1365038
암사1동336,37.5540399,127.1367528
암사1동337,37.5536431,127.1367007
암사1동338,37.5540342,127.1372055
암사1동339,37.5541608,127.1372607
암사1동340,37.5538736,127.1374224
암사1동341,37.553656,127.1372438
암사1동342,37.5540015,127.1376586
암사1동343,37.5544325,127.1374613
암사1동344,37.5545485,127.1360678
암사1동345,37.5544031,127.1358997
암사1동346,37.5501347,127.1301092
암사1동347,37.5498562,127.1302143
암사1동348,37.549586,127.1302401
암사1동349,37.5493806,127.1304801
암사1동350,37.5491275,127.1303812
암사1동351,37.5492355,127.1303573
암사1동352,37.5493246,127.1302205
암사1동353,37.5489762,127.130632
암사1동354,37.549256,127.1306966
암사1동355,37.5495547,127.1308855
암사1동356,37.5497513,127.1306569
암사1동359,37.5502454,127.1304588
암사1동360,37.5503371,127.1306728
암사1동361,37.5504898,127.1306031
암사1동362,37.5501938,127.1307876
암사1동363,37.5500951,127.1308453
암사1동364,37.5499156,127.1309493
암사1동365,37.549709,127.1310309
암사1동367,37.5494392,127.1311019
암사1동368,37.5491862,127.131003
암사1동369,37.5487974,127.1308264
암사1동370,37.5498458,127.1312556
암사1동371,37.5501259,127.1313656
암사1동372,37.550233,127.1312285
암사1동373,37.5503789,127.1314532
암사1동375,37.5506114,127.1312128
암사1동236,37.5531016,127.1341152
암사1동237,37.5528199,127.1338016
암사1동238,37.5527393,127.1338704
암사1동239,37.5527605,127.1343003
암사1동240,37.5529866,127.1344108
암사1동241,37.5531048,127.1345566
암사1동242,37.5527717,127.1345944
암사1동245,37.5531078,127.134964
암사1동246,37.5529347,127.1347057
암사1동247,37.5529176,127.1348417
암사1동248,37.5527181,127.1346629
암사1동249,37.552479,127.1340092
암사1동250,37.5524892,127.1341676
암사1동251,37.5525007,127.134507
암사1동252,37.5525199,127.1346652
암사1동253,37.5525219,127.1349368
암사1동254,37.5525948,127.1350491
암사1동255,37.5527843,127.1350922
암사1동256,37.5527141,127.135342
암사1동257,37.5529126,127.135385
암사1동258,37.5531743,127.1354386
암사1동259,37.5531996,127.1352006
암사1동260,37.5533433,127.135131
암사1동261,37.5535866,127.1351395
암사1동262,37.5538062,127.1355897
암사1동263,37.5535625,127.1355359
암사1동264,37.5525154,127.1352877
암사1동265,37.5522176,127.1352232
암사1동266,37.552153,127.135009
암사1동267,37.5521969,127.13485
암사1동268,37.5520785,127.1346816
암사1동269,37.55193017,127.1346869
암사1동270,37.5519556,127.1351244
암사1동271,37.551992,127.1351806
암사1동272,37.5519582,127.1357819
암사1동273,37.5519975,127.1359275
암사1동274,37.552017,127.136131
암사1동275,37.5520279,127.1363911
암사1동276,37.5520292,127.1365722
암사1동277,37.552058,127.1368095
암사1동278,37.5524098,127.1368621
암사1동279,37.5526524,127.1367687
암사1동280,37.5526589,127.1364291
암사1동281,37.5523231,127.1360935
암사1동282,37.552116,127.1361072
암사1동283,37.5526469,127.1360105
암사1동285,37.5524892,127.1353899
암사1동286,37.5523989,127.1353683
암사1동287,37.5534549,127.1356164
암사1동288,37.5534398,127.1360127
암사1동290,37.5534422,127.1363409
암사1동291,37.5534362,127.1367484
암사1동292,37.5533741,127.1368849
암사1동293,37.5532929,127.1368745
암사1동294,37.5531201,127.1366502
암사1동295,37.5530364,127.136289
암사1동296,37.5529267,127.1360752
암사1동297,37.5528541,127.1360081
암사1동298,37.5529879,127.1358255
암사1동299,37.5528399,127.1365289
암사1동300,37.5528337,127.1369138
암사1동302,37.5526899,127.136972
암사1동303,37.5520973,127.1372505
암사1동304,37.5521173,127.1375219
암사1동169,37.55412,127.1329264
암사1동170,37.5539309,127.1329399
암사1동171,37.5536157,127.1329662
암사1동172,37.5533097,127.1330037
암사1동173,37.5531109,127.1329268
암사1동174,37.5529654,127.1327474
암사1동175,37.5530754,127.1330064
암사1동176,37.5528322,127.1330205
암사1동177,37.5526704,127.1330677
암사1동178,37.5527218,127.1327049
암사1동179,37.5522916,127.1330268
암사1동180,37.5522708,127.1326422
암사1동182,37.5520382,127.1328713
암사1동183,37.5517296,127.1325693
암사1동185,37.5517417,127.1329879
암사1동187,37.5517712,127.1333271
암사1동188,37.5521431,127.1336623
암사1동189,37.552091,127.1339232
암사1동190,37.5522429,127.1337517
암사1동191,37.5523759,127.1334559
암사1동192,37.5524939,127.133579
암사1동193,37.5527187,127.1335085
암사1동194,37.5529623,127.1335623
암사1동195,37.5530145,127.1333014
암사1동196,37.5531873,127.1335257
암사1동197,37.5533148,127.1337053
암사1동198,37.5535768,127.1338042
암사1동199,37.5535337,127.134065
암사1동200,37.5536297,127.1336451
암사1동201,37.5536908,127.1333728
암사1동202,37.5538531,127.1333822
암사1동203,37.5539874,127.1332675
암사1동204,37.5540338,127.1334593
암사1동205,37.5540909,127.1338661
암사1동206,37.5539653,127.1339468
암사1동207,37.5542635,127.1340565
암사1동208,37.554256,127.1342603
암사1동209,37.55457967,127.1341881
암사1동210,37.5544641,127.1343824
암사1동211,37.5543118,127.1344974
암사1동212,37.554539,127.1347664
암사1동213,37.5544141,127.1349376
암사1동214,37.5542783,127.1348486
암사1동215,37.5542354,127.1351434
암사1동216,37.5540566,127.1353378
암사1동217,37.5540587,127.1356208
암사1동218,37.5542383,127.1355395
암사1동219,37.5544175,127.1354016
암사1동220,37.5543922,127.1356396
암사1동221,37.5539776,127.1356217
암사1동222,37.5539831,127.1351463
암사1동223,37.5539714,127.1347729
암사1동224,37.5540497,127.1343872
암사1동225,37.554003,127.1341727
암사1동226,37.5537684,127.1341302
암사1동227,37.5532711,127.1338869
암사1동228,37.5532373,127.1341929
암사1동229,37.553464,127.134394
암사1동230,37.5537616,127.1344245
암사1동231,37.5537537,127.1345717
암사1동232,37.5537099,127.1347533
암사1동233,37.5535735,127.1345738
암사1동234,37.5533223,127.1347352
암사1동235,37.5532132,127.1346006
암사1동104,37.5497494,127.1291744
암사1동105,37.5495164,127.1293469
암사1동106,37.5506034,127.1301264
암사1동107,37.55268114,127.1358709
암사1동108,37.5507775,127.1305205
암사1동109,37.5509585,127.1306316
암사1동110,37.5511048,127.1309242
암사1동111,37.5512403,127.1309679
암사1동112,37.5512877,127.1312842
암사1동113,37.55137,127.131453
암사1동114,37.5515944,127.1313259
암사1동115,37.5514933,127.1310668
암사1동116,37.5519602,127.130835
암사1동117,37.5519342,127.1309824
암사1동118,37.5523582,127.1310454
암사1동119,37.5523954,127.1312034
암사1동120,37.5526754,127.1313021
암사1동121,37.5527838,127.1313348
암사1동122,37.5530005,127.1314002
암사1동123,37.5531631,127.1314549
암사1동124,37.553425,127.131531
암사1동125,37.5534888,127.1316322
암사1동126,37.5536316,127.1314381
암사1동127,37.5538843,127.1314918
암사1동128,37.5542005,127.1316126
암사1동129,37.554445,127.1317795
암사1동130,37.5543932,127.1320857
암사1동131,37.554104,127.1319646
암사1동132,37.553926,127.1322722
암사1동133,37.553815,127.1318774
암사1동134,37.553608,127.1319137
암사1동135,37.5535659,127.1323103
암사1동136,37.5533854,127.1322672
암사1동137,37.553401,127.1319388
암사1동138,37.5533376,127.1319055
암사1동139,37.5531212,127.1318854
암사1동140,37.5528415,127.1318321
암사1동141,37.5524893,127.131723
암사1동142,37.5524903,127.1318588
암사1동143,37.5523084,127.1316232
암사1동144,37.5522443,127.1314881
암사1동145,37.5516326,127.1316197
암사1동146,37.5518307,127.1316061
암사1동148,37.5515894,127.1318805
암사1동149,37.5517068,127.1319131
암사1동150,37.5516906,127.1321623
암사1동151,37.5519974,127.1322266
암사1동152,37.5523105,127.1319174
암사1동153,37.5523483,127.1321547
암사1동154,37.552583,127.1322085
암사1동155,37.552773,127.1323195
암사1동156,37.552944,127.1322949
암사1동157,37.5531247,127.1323494
암사1동158,37.5532426,127.1324612
암사1동159,37.5534872,127.1326395
암사1동160,37.5540455,127.1325877
암사1동161,37.5543779,127.1324594
암사1동162,37.5544166,127.1328211
암사1동163,37.55454249,127.1332062
암사1동164,37.5546382,127.1335542
암사1동165,37.55435,127.1335689
암사1동166,37.5541697,127.1335596
암사1동167,37.5542481,127.1331852
암사1동168,37.55309051,127.1303999
암사2동015,37.5575655,127.128495
암사2동016,37.5577794,127.1281756
암사2동017,37.5579515,127.1282868
암사2동018,37.5581508,127.1284316
암사2동019,37.5582922,127.1280565
암사2동020,37.5580838,127.1279118
암사2동021,37.5578576,127.1277786
암사2동022,37.5575861,127.1276233
암사2동023,37.5577013,127.1273616
암사2동025,37.5556155,127.1292081
암사2동026,37.55556,127.1290163
암사2동027,37.5555042,127.1287793
암사2동028,37.5553854,127.1285543
암사2동029,37.5550874,127.1284559
암사2동030,37.5551092,127.127754
암사2동031,37.55605814,127.1273267
암사2동032,37.5555098,127.1283152
암사2동033,37.5555816,127.1282691
암사2동034,37.5555655,127.1285409
암사2동035,37.5557413,127.127939
암사2동036,37.55621,127.1279562
암사2동037,37.55646041,127.1281847
암사2동038,37.5562554,127.1267899
암사2동039,37.5562901,127.1266084
암사2동041,37.556181,127.1264739
암사2동042,37.5558739,127.1263756
암사2동043,37.5559617,127.1260576
암사2동044,37.5556479,127.1262763
암사2동045,37.5557255,127.1258001
암사2동046,37.555427,127.1256451
암사2동047,37.5556549,127.1260046
암사2동048,37.555458,127.1261767
암사2동049,37.5552409,127.126066
암사2동050,37.5555497,127.1263907
암사2동051,37.5554436,127.1266749
암사2동052,37.5553735,127.126936
암사2동053,37.5553123,127.127197
암사1동077,37.5528513,127.1307115
암사1동078,37.5528178,127.1310514
암사1동079,37.5525809,127.1307033
암사1동080,37.5526776,127.130374
암사1동081,37.5526668,127.1301251
암사1동082,37.5523684,127.1299815
암사1동083,37.5521152,127.1298599
암사1동084,37.5521902,127.1302552
암사1동085,37.5522986,127.1302878
암사1동086,37.5523983,127.1303772
암사1동087,37.552319,127.1306158
암사1동088,37.5520481,127.1305397
암사1동089,37.5516053,127.1303638
암사1동090,37.5515633,127.130783
암사1동091,37.5514762,127.1299579
암사1동092,37.5515551,127.1296627
암사1동093,37.5516915,127.1298309
암사1동094,37.5512225,127.1297684
암사1동095,37.5512692,127.1299942
암사1동096,37.5513793,127.1302646
암사1동097,37.5513077,127.1303333
암사1동098,37.550902,127.1303041
암사1동099,37.5508015,127.1301128
암사1동100,37.5505065,127.1291995
암사1동101,37.5500467,127.1291709
암사1동102,37.5501472,127.1293622
암사1동103,37.5498779,127.1294898
암사1동027,37.5504403,127.1287816
암사1동028,37.5505136,127.1289392
암사1동029,37.5505396,127.1288031
암사1동030,37.5505586,127.1289386
암사1동031,37.55063,127.1288473
암사1동032,37.550658,127.1289714
암사1동033,37.5507204,127.1288802
암사1동034,37.5507303,127.1290046
암사1동035,37.5507926,127.128902
암사1동036,37.5508839,127.1290594
암사1동037,37.550901,127.1289347
암사1동038,37.5510556,127.1291253
암사1동039,37.5511088,127.1290115
암사1동040,37.5512714,127.1290662
암사1동041,37.5512543,127.1291909
암사1동042,37.551416,127.1291211
암사1동043,37.5513988,127.1292458
암사1동044,37.5514802,127.1292788
암사1동045,37.5515514,127.1291648
암사1동046,37.5516067,127.1293339
암사1동047,37.5516599,127.1292088
암사1동048,37.5517061,127.1293667
암사1동049,37.5517322,127.1292419
암사1동050,37.5518407,127.1292859
암사1동051,37.5518055,127.1293995
암사1동052,37.5518958,127.1294324
암사1동053,37.55194,127.1293187
암사1동054,37.5520222,127.1294649
암사1동055,37.5520574,127.1293513
